MTU (CET/CEST),Generation - Solar  [MW] Day Ahead/ Italy (IT),Generation - Solar  [MW] Intraday / Italy (IT),Generation - Solar  [MW] Current / Italy (IT),Generation - Wind Offshore  [MW] Day Ahead/ Italy (IT),Generation - Wind Offshore  [MW] Intraday / Italy (IT),Generation - Wind Offshore  [MW] Current / Italy (IT),Generation - Wind Onshore  [MW] Day Ahead/ Italy (IT),Generation - Wind Onshore  [MW] Intraday / Italy (IT),Generation - Wind Onshore  [MW] Current / Italy (IT)
21.08.2022 23:00 - 22.08.2022 00:00,0,0,0,N/A,n/e,n/e,1447,1871,1447
22.08.2022 00:00 - 22.08.2022 01:00,0,0,0,N/A,n/e,n/e,1579,1579,1579
22.08.2022 01:00 - 22.08.2022 02:00,0,0,0,N/A,n/e,n/e,1535,1535,1535
22.08.2022 02:00 - 22.08.2022 03:00,0,0,0,N/A,n/e,n/e,1687,1687,1687
22.08.2022 03:00 - 22.08.2022 04:00,0,0,0,N/A,n/e,n/e,1644,1644,1644
22.08.2022 04:00 - 22.08.2022 05:00,0,0,0,N/A,n/e,n/e,1629,1617,1629
22.08.2022 05:00 - 22.08.2022 06:00,0,0,0,N/A,n/e,n/e,1618,1642,1618
22.08.2022 06:00 - 22.08.2022 07:00,39,39,39,N/A,n/e,n/e,1550,1682,1550
22.08.2022 07:00 - 22.08.2022 08:00,1114,1114,1114,N/A,n/e,n/e,1353,1693,1353
22.08.2022 08:00 - 22.08.2022 09:00,3514,3514,3589,N/A,n/e,n/e,1640,1803,1640
22.08.2022 09:00 - 22.08.2022 10:00,6256,6256,6344,N/A,n/e,n/e,1853,2006,1853
22.08.2022 10:00 - 22.08.2022 11:00,8081,8081,8165,N/A,n/e,n/e,2025,2195,2025
22.08.2022 11:00 - 22.08.2022 12:00,9463,9463,9510,N/A,n/e,n/e,2190,2425,2190
22.08.2022 12:00 - 22.08.2022 13:00,10064,10064,10060,N/A,n/e,n/e,2245,2540,2245
22.08.2022 13:00 - 22.08.2022 14:00,10146,10146,10168,N/A,n/e,n/e,2338,2658,2338
22.08.2022 14:00 - 22.08.2022 15:00,9688,9688,9673,N/A,n/e,n/e,2599,2821,2599
22.08.2022 15:00 - 22.08.2022 16:00,8674,8674,8709,N/A,n/e,n/e,2647,3034,2647
22.08.2022 16:00 - 22.08.2022 17:00,7005,7005,7057,N/A,n/e,n/e,2560,3144,2560
22.08.2022 17:00 - 22.08.2022 18:00,4943,4943,4810,N/A,n/e,n/e,2458,3050,2458
22.08.2022 18:00 - 22.08.2022 19:00,2500,2500,2321,N/A,n/e,n/e,2237,2612,2237
22.08.2022 19:00 - 22.08.2022 20:00,572,572,505,N/A,n/e,n/e,1853,2043,1853
22.08.2022 20:00 - 22.08.2022 21:00,0,0,0,N/A,n/e,n/e,1294,1433,1294
22.08.2022 21:00 - 22.08.2022 22:00,0,0,0,N/A,n/e,n/e,986,1113,986
22.08.2022 22:00 - 22.08.2022 23:00,0,0,0,N/A,n/e,n/e,788,822,788
22.08.2022 23:00 - 23.08.2022 00:00,0,0,0,N/A,n/e,n/e,637,640,637
23.08.2022 00:00 - 23.08.2022 01:00,0,0,0,N/A,n/e,n/e,618,618,618
23.08.2022 01:00 - 23.08.2022 02:00,0,0,0,N/A,n/e,n/e,618,618,618
23.08.2022 02:00 - 23.08.2022 03:00,0,0,0,N/A,n/e,n/e,629,629,629
23.08.2022 03:00 - 23.08.2022 04:00,0,0,0,N/A,n/e,n/e,637,637,637
23.08.2022 04:00 - 23.08.2022 05:00,0,0,0,N/A,n/e,n/e,677,577,677
23.08.2022 05:00 - 23.08.2022 06:00,0,0,0,N/A,n/e,n/e,709,539,709
23.08.2022 06:00 - 23.08.2022 07:00,34,34,34,N/A,n/e,n/e,673,495,673
23.08.2022 07:00 - 23.08.2022 08:00,1058,1058,1058,N/A,n/e,n/e,639,464,639
23.08.2022 08:00 - 23.08.2022 09:00,3418,3418,3499,N/A,n/e,n/e,615,411,615
23.08.2022 09:00 - 23.08.2022 10:00,6010,6010,6116,N/A,n/e,n/e,766,571,766
23.08.2022 10:00 - 23.08.2022 11:00,7798,7798,7909,N/A,n/e,n/e,970,862,970
23.08.2022 11:00 - 23.08.2022 12:00,9124,9124,9196,N/A,n/e,n/e,1300,1361,1300
23.08.2022 12:00 - 23.08.2022 13:00,9728,9728,9708,N/A,n/e,n/e,1458,1578,1458
23.08.2022 13:00 - 23.08.2022 14:00,9811,9811,9785,N/A,n/e,n/e,1711,1969,1711
23.08.2022 14:00 - 23.08.2022 15:00,9401,9401,9456,N/A,n/e,n/e,2123,2343,2123
23.08.2022 15:00 - 23.08.2022 16:00,8397,8397,8493,N/A,n/e,n/e,2242,2527,2242
23.08.2022 16:00 - 23.08.2022 17:00,6904,6904,6948,N/A,n/e,n/e,2150,2474,2150
23.08.2022 17:00 - 23.08.2022 18:00,4810,4810,4781,N/A,n/e,n/e,1872,2380,1872
23.08.2022 18:00 - 23.08.2022 19:00,2350,2350,2255,N/A,n/e,n/e,1621,2158,1621
23.08.2022 19:00 - 23.08.2022 20:00,525,525,486,N/A,n/e,n/e,1272,1814,1272
23.08.2022 20:00 - 23.08.2022 21:00,0,0,0,N/A,n/e,n/e,1142,1265,1142
23.08.2022 21:00 - 23.08.2022 22:00,0,0,0,N/A,n/e,n/e,1097,1132,1097
23.08.2022 22:00 - 23.08.2022 23:00,0,0,0,N/A,n/e,n/e,1028,1106,1028
23.08.2022 23:00 - 24.08.2022 00:00,0,0,0,N/A,n/e,n/e,975,1122,975
24.08.2022 00:00 - 24.08.2022 01:00,0,0,0,N/A,n/e,n/e,1100,1100,1100
24.08.2022 01:00 - 24.08.2022 02:00,0,0,0,N/A,n/e,n/e,1223,1223,1223
24.08.2022 02:00 - 24.08.2022 03:00,0,0,0,N/A,n/e,n/e,1456,1456,1456
24.08.2022 03:00 - 24.08.2022 04:00,0,0,0,N/A,n/e,n/e,1505,1505,1505
24.08.2022 04:00 - 24.08.2022 05:00,0,0,0,N/A,n/e,n/e,1539,1532,1539
24.08.2022 05:00 - 24.08.2022 06:00,0,0,0,N/A,n/e,n/e,1563,1598,1563
24.08.2022 06:00 - 24.08.2022 07:00,18,18,18,N/A,n/e,n/e,1565,1596,1565
24.08.2022 07:00 - 24.08.2022 08:00,910,910,912,N/A,n/e,n/e,1599,1644,1599
24.08.2022 08:00 - 24.08.2022 09:00,3166,3166,3218,N/A,n/e,n/e,1688,1775,1688
24.08.2022 09:00 - 24.08.2022 10:00,5669,5669,5764,N/A,n/e,n/e,1877,1954,1877
24.08.2022 10:00 - 24.08.2022 11:00,7566,7566,7678,N/A,n/e,n/e,2077,2100,2077
24.08.2022 11:00 - 24.08.2022 12:00,8787,8787,8885,N/A,n/e,n/e,2334,2291,2334
24.08.2022 12:00 - 24.08.2022 13:00,9400,9400,9459,N/A,n/e,n/e,2188,2191,2188
24.08.2022 13:00 - 24.08.2022 14:00,9491,9491,9513,N/A,n/e,n/e,1952,2047,1952
24.08.2022 14:00 - 24.08.2022 15:00,9106,9106,9114,N/A,n/e,n/e,1725,1856,1725
24.08.2022 15:00 - 24.08.2022 16:00,8231,8231,8230,N/A,n/e,n/e,1707,1654,1707
24.08.2022 16:00 - 24.08.2022 17:00,6810,6810,6795,N/A,n/e,n/e,1673,1557,1673
24.08.2022 17:00 - 24.08.2022 18:00,4722,4722,4692,N/A,n/e,n/e,1597,1457,1597
24.08.2022 18:00 - 24.08.2022 19:00,2239,2239,2214,N/A,n/e,n/e,1423,1297,1423
24.08.2022 19:00 - 24.08.2022 20:00,459,459,452,N/A,n/e,n/e,1217,1199,1217
24.08.2022 20:00 - 24.08.2022 21:00,2,2,2,N/A,n/e,n/e,1085,1078,1085
24.08.2022 21:00 - 24.08.2022 22:00,0,0,0,N/A,n/e,n/e,970,969,970
24.08.2022 22:00 - 24.08.2022 23:00,0,0,0,N/A,n/e,n/e,920,957,920
24.08.2022 23:00 - 25.08.2022 00:00,0,0,0,N/A,n/e,n/e,908,1005,908
25.08.2022 00:00 - 25.08.2022 01:00,0,0,0,N/A,n/e,n/e,1073,N/A,1073
25.08.2022 01:00 - 25.08.2022 02:00,0,0,0,N/A,n/e,n/e,1057,N/A,1057
25.08.2022 02:00 - 25.08.2022 03:00,0,0,0,N/A,n/e,n/e,1041,N/A,1041
25.08.2022 03:00 - 25.08.2022 04:00,0,0,0,N/A,n/e,n/e,1073,N/A,1073
25.08.2022 04:00 - 25.08.2022 05:00,0,0,0,N/A,n/e,n/e,1086,N/A,1086
25.08.2022 05:00 - 25.08.2022 06:00,0,0,0,N/A,n/e,n/e,1113,N/A,1113
25.08.2022 06:00 - 25.08.2022 07:00,25,25,25,N/A,n/e,n/e,1109,N/A,1109
25.08.2022 07:00 - 25.08.2022 08:00,975,975,975,N/A,n/e,n/e,1093,N/A,1093
25.08.2022 08:00 - 25.08.2022 09:00,3343,3343,3343,N/A,n/e,n/e,1078,N/A,1078
25.08.2022 09:00 - 25.08.2022 10:00,5901,5901,5901,N/A,n/e,n/e,1152,N/A,1152
25.08.2022 10:00 - 25.08.2022 11:00,7671,7671,7671,N/A,n/e,n/e,1197,N/A,1197
25.08.2022 11:00 - 25.08.2022 12:00,8969,8969,8969,N/A,n/e,n/e,1171,N/A,1171
25.08.2022 12:00 - 25.08.2022 13:00,9472,9472,9472,N/A,n/e,n/e,1102,N/A,1102
25.08.2022 13:00 - 25.08.2022 14:00,9567,9567,9567,N/A,n/e,n/e,1111,N/A,1111
25.08.2022 14:00 - 25.08.2022 15:00,9104,9104,9104,N/A,n/e,n/e,1183,N/A,1183
25.08.2022 15:00 - 25.08.2022 16:00,8109,8109,8109,N/A,n/e,n/e,1255,N/A,1255
25.08.2022 16:00 - 25.08.2022 17:00,6607,6607,6607,N/A,n/e,n/e,1350,N/A,1350
25.08.2022 17:00 - 25.08.2022 18:00,4563,4563,4563,N/A,n/e,n/e,1457,N/A,1457
25.08.2022 18:00 - 25.08.2022 19:00,2098,2098,2098,N/A,n/e,n/e,1373,N/A,1373
25.08.2022 19:00 - 25.08.2022 20:00,407,407,407,N/A,n/e,n/e,1264,N/A,1264
25.08.2022 20:00 - 25.08.2022 21:00,0,0,0,N/A,n/e,n/e,1098,N/A,1098
25.08.2022 21:00 - 25.08.2022 22:00,0,0,0,N/A,n/e,n/e,911,N/A,911
25.08.2022 22:00 - 25.08.2022 23:00,0,0,0,N/A,n/e,n/e,815,N/A,815
25.08.2022 23:00 - 26.08.2022 00:00,0,0,0,N/A,n/e,n/e,725,N/A,725
26.08.2022 00:00 - 26.08.2022 01:00,0,0,0,N/A,n/e,n/e,668,668,668
26.08.2022 01:00 - 26.08.2022 02:00,0,0,0,N/A,n/e,n/e,682,682,682
26.08.2022 02:00 - 26.08.2022 03:00,0,0,0,N/A,n/e,n/e,718,718,718
26.08.2022 03:00 - 26.08.2022 04:00,0,0,0,N/A,n/e,n/e,699,699,699
26.08.2022 04:00 - 26.08.2022 05:00,0,0,0,N/A,n/e,n/e,686,674,686
26.08.2022 05:00 - 26.08.2022 06:00,0,0,0,N/A,n/e,n/e,667,640,667
26.08.2022 06:00 - 26.08.2022 07:00,23,23,23,N/A,n/e,n/e,599,568,599
26.08.2022 07:00 - 26.08.2022 08:00,1030,1030,1034,N/A,n/e,n/e,512,509,512
26.08.2022 08:00 - 26.08.2022 09:00,3461,3461,3496,N/A,n/e,n/e,432,421,432
26.08.2022 09:00 - 26.08.2022 10:00,6188,6188,6282,N/A,n/e,n/e,395,392,395
26.08.2022 10:00 - 26.08.2022 11:00,7939,7939,8017,N/A,n/e,n/e,387,376,387
26.08.2022 11:00 - 26.08.2022 12:00,9227,9227,9220,N/A,n/e,n/e,407,378,407
26.08.2022 12:00 - 26.08.2022 13:00,9795,9795,9828,N/A,n/e,n/e,471,355,471
26.08.2022 13:00 - 26.08.2022 14:00,9685,9685,9727,N/A,n/e,n/e,562,438,562
26.08.2022 14:00 - 26.08.2022 15:00,9126,9126,9176,N/A,n/e,n/e,707,571,707
26.08.2022 15:00 - 26.08.2022 16:00,8042,8042,8168,N/A,n/e,n/e,805,694,805
26.08.2022 16:00 - 26.08.2022 17:00,6482,6482,6499,N/A,n/e,n/e,906,835,906
26.08.2022 17:00 - 26.08.2022 18:00,4328,4328,4309,N/A,n/e,n/e,1029,984,1029
26.08.2022 18:00 - 26.08.2022 19:00,1997,1997,1938,N/A,n/e,n/e,862,752,862
26.08.2022 19:00 - 26.08.2022 20:00,389,389,363,N/A,n/e,n/e,702,551,702
26.08.2022 20:00 - 26.08.2022 21:00,0,0,0,N/A,n/e,n/e,564,426,564
26.08.2022 21:00 - 26.08.2022 22:00,0,0,0,N/A,n/e,n/e,421,328,421
26.08.2022 22:00 - 26.08.2022 23:00,0,0,0,N/A,n/e,n/e,361,265,361
26.08.2022 23:00 - 27.08.2022 00:00,0,0,0,N/A,n/e,n/e,273,230,273
27.08.2022 00:00 - 27.08.2022 01:00,0,0,0,N/A,n/e,n/e,294,294,294
27.08.2022 01:00 - 27.08.2022 02:00,0,0,0,N/A,n/e,n/e,291,291,291
27.08.2022 02:00 - 27.08.2022 03:00,0,0,0,N/A,n/e,n/e,308,308,308
27.08.2022 03:00 - 27.08.2022 04:00,0,0,0,N/A,n/e,n/e,309,309,309
27.08.2022 04:00 - 27.08.2022 05:00,0,0,0,N/A,n/e,n/e,312,343,312
27.08.2022 05:00 - 27.08.2022 06:00,0,0,0,N/A,n/e,n/e,317,331,317
27.08.2022 06:00 - 27.08.2022 07:00,24,24,24,N/A,n/e,n/e,274,286,274
27.08.2022 07:00 - 27.08.2022 08:00,930,930,933,N/A,n/e,n/e,242,252,242
27.08.2022 08:00 - 27.08.2022 09:00,3158,3158,3153,N/A,n/e,n/e,205,213,205
27.08.2022 09:00 - 27.08.2022 10:00,5658,5658,5735,N/A,n/e,n/e,139,135,139
27.08.2022 10:00 - 27.08.2022 11:00,7372,7372,7403,N/A,n/e,n/e,109,105,109
27.08.2022 11:00 - 27.08.2022 12:00,8561,8561,8579,N/A,n/e,n/e,112,100,112
27.08.2022 12:00 - 27.08.2022 13:00,9030,9030,8972,N/A,n/e,n/e,217,225,217
27.08.2022 13:00 - 27.08.2022 14:00,8839,8839,8752,N/A,n/e,n/e,406,398,406
27.08.2022 14:00 - 27.08.2022 15:00,8140,8140,8115,N/A,n/e,n/e,659,649,659
27.08.2022 15:00 - 27.08.2022 16:00,6985,6985,7020,N/A,n/e,n/e,829,839,829
27.08.2022 16:00 - 27.08.2022 17:00,5468,5468,5423,N/A,n/e,n/e,1010,989,1010
27.08.2022 17:00 - 27.08.2022 18:00,3677,3677,3542,N/A,n/e,n/e,1158,1155,1158
27.08.2022 18:00 - 27.08.2022 19:00,1702,1702,1604,N/A,n/e,n/e,933,869,933
27.08.2022 19:00 - 27.08.2022 20:00,337,337,297,N/A,n/e,n/e,708,639,708
27.08.2022 20:00 - 27.08.2022 21:00,0,0,0,N/A,n/e,n/e,556,461,556
27.08.2022 21:00 - 27.08.2022 22:00,0,0,0,N/A,n/e,n/e,386,362,386
27.08.2022 22:00 - 27.08.2022 23:00,0,0,0,N/A,n/e,n/e,328,366,328
27.08.2022 23:00 - 28.08.2022 00:00,0,0,0,N/A,n/e,n/e,284,297,284
28.08.2022 00:00 - 28.08.2022 01:00,0,0,0,N/A,n/e,n/e,302,302,302
28.08.2022 01:00 - 28.08.2022 02:00,0,0,0,N/A,n/e,n/e,304,304,304
28.08.2022 02:00 - 28.08.2022 03:00,0,0,0,N/A,n/e,n/e,314,314,314
28.08.2022 03:00 - 28.08.2022 04:00,0,0,0,N/A,n/e,n/e,291,291,291
28.08.2022 04:00 - 28.08.2022 05:00,0,0,0,N/A,n/e,n/e,283,270,283
28.08.2022 05:00 - 28.08.2022 06:00,0,0,0,N/A,n/e,n/e,278,283,278
28.08.2022 06:00 - 28.08.2022 07:00,19,19,19,N/A,n/e,n/e,261,276,261
28.08.2022 07:00 - 28.08.2022 08:00,786,786,793,N/A,n/e,n/e,243,260,243
28.08.2022 08:00 - 28.08.2022 09:00,2790,2790,2946,N/A,n/e,n/e,215,231,215
28.08.2022 09:00 - 28.08.2022 10:00,5252,5252,5556,N/A,n/e,n/e,162,176,162
28.08.2022 10:00 - 28.08.2022 11:00,6914,6914,7400,N/A,n/e,n/e,154,160,154
28.08.2022 11:00 - 28.08.2022 12:00,7974,7974,8495,N/A,n/e,n/e,173,173,173
28.08.2022 12:00 - 28.08.2022 13:00,8547,8547,8871,N/A,n/e,n/e,254,272,254
28.08.2022 13:00 - 28.08.2022 14:00,8327,8327,8572,N/A,n/e,n/e,415,430,415
28.08.2022 14:00 - 28.08.2022 15:00,7803,7803,8013,N/A,n/e,n/e,664,662,664
28.08.2022 15:00 - 28.08.2022 16:00,6777,6777,6895,N/A,n/e,n/e,747,721,747
28.08.2022 16:00 - 28.08.2022 17:00,5299,5299,5410,N/A,n/e,n/e,862,847,862
28.08.2022 17:00 - 28.08.2022 18:00,3514,3514,3448,N/A,n/e,n/e,1169,999,1169
28.08.2022 18:00 - 28.08.2022 19:00,1634,1634,1561,N/A,n/e,n/e,973,1099,973
28.08.2022 19:00 - 28.08.2022 20:00,309,309,284,N/A,n/e,n/e,653,694,653
28.08.2022 20:00 - 28.08.2022 21:00,0,0,0,N/A,n/e,n/e,594,570,594
28.08.2022 21:00 - 28.08.2022 22:00,0,0,0,N/A,n/e,n/e,486,478,486
28.08.2022 22:00 - 28.08.2022 23:00,0,0,0,N/A,n/e,n/e,396,325,396
28.08.2022 23:00 - 29.08.2022 00:00,0,0,0,N/A,n/e,n/e,297,264,297
29.08.2022 00:00 - 29.08.2022 01:00,0,0,0,N/A,n/e,n/e,261,261,261
29.08.2022 01:00 - 29.08.2022 02:00,0,0,0,N/A,n/e,n/e,208,208,208
29.08.2022 02:00 - 29.08.2022 03:00,0,0,0,N/A,n/e,n/e,199,199,199
29.08.2022 03:00 - 29.08.2022 04:00,0,0,0,N/A,n/e,n/e,212,212,212
29.08.2022 04:00 - 29.08.2022 05:00,0,0,0,N/A,n/e,n/e,240,258,240
29.08.2022 05:00 - 29.08.2022 06:00,0,0,0,N/A,n/e,n/e,271,276,271
29.08.2022 06:00 - 29.08.2022 07:00,17,17,17,N/A,n/e,n/e,248,262,248
29.08.2022 07:00 - 29.08.2022 08:00,832,832,843,N/A,n/e,n/e,228,249,228
29.08.2022 08:00 - 29.08.2022 09:00,2969,2969,3049,N/A,n/e,n/e,209,225,209
29.08.2022 09:00 - 29.08.2022 10:00,5524,5524,5651,N/A,n/e,n/e,196,203,196
29.08.2022 10:00 - 29.08.2022 11:00,7244,7244,7440,N/A,n/e,n/e,208,212,208
29.08.2022 11:00 - 29.08.2022 12:00,8358,8358,8621,N/A,n/e,n/e,254,256,254
29.08.2022 12:00 - 29.08.2022 13:00,8927,8927,9163,N/A,n/e,n/e,289,378,289
29.08.2022 13:00 - 29.08.2022 14:00,8923,8923,9209,N/A,n/e,n/e,390,454,390
29.08.2022 14:00 - 29.08.2022 15:00,8541,8541,8778,N/A,n/e,n/e,581,608,581
29.08.2022 15:00 - 29.08.2022 16:00,7598,7598,7837,N/A,n/e,n/e,731,801,731
29.08.2022 16:00 - 29.08.2022 17:00,6143,6143,6278,N/A,n/e,n/e,932,995,932
29.08.2022 17:00 - 29.08.2022 18:00,4179,4179,4157,N/A,n/e,n/e,1061,1107,1061
29.08.2022 18:00 - 29.08.2022 19:00,1904,1904,1871,N/A,n/e,n/e,979,930,979
29.08.2022 19:00 - 29.08.2022 20:00,325,325,300,N/A,n/e,n/e,853,840,853
29.08.2022 20:00 - 29.08.2022 21:00,0,0,0,N/A,n/e,n/e,683,694,683
29.08.2022 21:00 - 29.08.2022 22:00,0,0,0,N/A,n/e,n/e,543,568,543
29.08.2022 22:00 - 29.08.2022 23:00,0,0,0,N/A,n/e,n/e,445,487,445
29.08.2022 23:00 - 30.08.2022 00:00,0,0,0,N/A,n/e,n/e,433,422,433
30.08.2022 00:00 - 30.08.2022 01:00,0,0,0,N/A,n/e,n/e,376,376,376
30.08.2022 01:00 - 30.08.2022 02:00,0,0,0,N/A,n/e,n/e,399,399,399
30.08.2022 02:00 - 30.08.2022 03:00,0,0,0,N/A,n/e,n/e,449,449,449
30.08.2022 03:00 - 30.08.2022 04:00,0,0,0,N/A,n/e,n/e,459,459,459
30.08.2022 04:00 - 30.08.2022 05:00,0,0,0,N/A,n/e,n/e,475,448,475
30.08.2022 05:00 - 30.08.2022 06:00,0,0,0,N/A,n/e,n/e,512,470,512
30.08.2022 06:00 - 30.08.2022 07:00,17,17,17,N/A,n/e,n/e,499,462,499
30.08.2022 07:00 - 30.08.2022 08:00,914,914,914,N/A,n/e,n/e,495,467,495
30.08.2022 08:00 - 30.08.2022 09:00,3186,3186,3191,N/A,n/e,n/e,473,439,473
30.08.2022 09:00 - 30.08.2022 10:00,5889,5889,5889,N/A,n/e,n/e,477,409,477
30.08.2022 10:00 - 30.08.2022 11:00,7560,7560,7517,N/A,n/e,n/e,487,392,487
30.08.2022 11:00 - 30.08.2022 12:00,8874,8874,8711,N/A,n/e,n/e,519,415,519
30.08.2022 12:00 - 30.08.2022 13:00,9460,9460,9379,N/A,n/e,n/e,628,679,628
30.08.2022 13:00 - 30.08.2022 14:00,9443,9443,9323,N/A,n/e,n/e,756,846,756
30.08.2022 14:00 - 30.08.2022 15:00,8980,8980,8785,N/A,n/e,n/e,911,1028,911
30.08.2022 15:00 - 30.08.2022 16:00,7953,7953,7878,N/A,n/e,n/e,1083,1196,1083
30.08.2022 16:00 - 30.08.2022 17:00,6349,6349,6212,N/A,n/e,n/e,1300,1338,1300
30.08.2022 17:00 - 30.08.2022 18:00,4201,4201,4073,N/A,n/e,n/e,1502,1459,1502
30.08.2022 18:00 - 30.08.2022 19:00,1832,1832,1694,N/A,n/e,n/e,1354,1315,1354
30.08.2022 19:00 - 30.08.2022 20:00,281,281,240,N/A,n/e,n/e,1098,1071,1098
30.08.2022 20:00 - 30.08.2022 21:00,0,0,0,N/A,n/e,n/e,894,860,894
30.08.2022 21:00 - 30.08.2022 22:00,0,0,0,N/A,n/e,n/e,683,669,683
30.08.2022 22:00 - 30.08.2022 23:00,0,0,0,N/A,n/e,n/e,539,542,539
30.08.2022 23:00 - 31.08.2022 00:00,0,0,0,N/A,n/e,n/e,465,457,465
31.08.2022 00:00 - 31.08.2022 01:00,0,0,0,N/A,n/e,n/e,398,398,398
31.08.2022 01:00 - 31.08.2022 02:00,0,0,0,N/A,n/e,n/e,375,375,375
31.08.2022 02:00 - 31.08.2022 03:00,0,0,0,N/A,n/e,n/e,373,373,373
31.08.2022 03:00 - 31.08.2022 04:00,0,0,0,N/A,n/e,n/e,356,356,356
31.08.2022 04:00 - 31.08.2022 05:00,0,0,0,N/A,n/e,n/e,345,370,345
31.08.2022 05:00 - 31.08.2022 06:00,0,0,0,N/A,n/e,n/e,351,392,351
31.08.2022 06:00 - 31.08.2022 07:00,14,14,14,N/A,n/e,n/e,331,410,331
31.08.2022 07:00 - 31.08.2022 08:00,807,807,808,N/A,n/e,n/e,324,413,324
31.08.2022 08:00 - 31.08.2022 09:00,2786,2786,2814,N/A,n/e,n/e,314,407,314
31.08.2022 09:00 - 31.08.2022 10:00,5068,5068,5136,N/A,n/e,n/e,294,384,294
31.08.2022 10:00 - 31.08.2022 11:00,6619,6619,6688,N/A,n/e,n/e,318,394,318
31.08.2022 11:00 - 31.08.2022 12:00,7764,7764,7744,N/A,n/e,n/e,410,472,410
31.08.2022 12:00 - 31.08.2022 13:00,8575,8575,8392,N/A,n/e,n/e,545,551,545
31.08.2022 13:00 - 31.08.2022 14:00,8621,8621,8433,N/A,n/e,n/e,755,829,755
31.08.2022 14:00 - 31.08.2022 15:00,8153,8153,7947,N/A,n/e,n/e,1068,1230,1068
31.08.2022 15:00 - 31.08.2022 16:00,7179,7179,7008,N/A,n/e,n/e,1258,1467,1258
31.08.2022 16:00 - 31.08.2022 17:00,5547,5547,5419,N/A,n/e,n/e,1422,1702,1422
31.08.2022 17:00 - 31.08.2022 18:00,3486,3486,3331,N/A,n/e,n/e,1620,1889,1620
31.08.2022 18:00 - 31.08.2022 19:00,1571,1571,1499,N/A,n/e,n/e,1365,1527,1365
31.08.2022 19:00 - 31.08.2022 20:00,229,229,213,N/A,n/e,n/e,1094,1237,1094
31.08.2022 20:00 - 31.08.2022 21:00,0,0,0,N/A,n/e,n/e,970,1179,970
31.08.2022 21:00 - 31.08.2022 22:00,0,0,0,N/A,n/e,n/e,931,1113,931
31.08.2022 22:00 - 31.08.2022 23:00,0,0,0,N/A,n/e,n/e,854,1047,854
31.08.2022 23:00 - 01.09.2022 00:00,0,0,0,N/A,n/e,n/e,859,1046,859
01.09.2022 00:00 - 01.09.2022 01:00,0,0,0,N/A,n/e,n/e,1135,1135,1135
01.09.2022 01:00 - 01.09.2022 02:00,0,0,0,N/A,n/e,n/e,1164,1164,1164
01.09.2022 02:00 - 01.09.2022 03:00,0,0,0,N/A,n/e,n/e,1220,1220,1220
01.09.2022 03:00 - 01.09.2022 04:00,0,0,0,N/A,n/e,n/e,1143,1143,1143
01.09.2022 04:00 - 01.09.2022 05:00,0,0,0,N/A,n/e,n/e,1099,1094,1099
01.09.2022 05:00 - 01.09.2022 06:00,0,0,0,N/A,n/e,n/e,1038,983,1038
01.09.2022 06:00 - 01.09.2022 07:00,8,8,8,N/A,n/e,n/e,924,914,924
01.09.2022 07:00 - 01.09.2022 08:00,537,537,538,N/A,n/e,n/e,842,855,842
01.09.2022 08:00 - 01.09.2022 09:00,1966,1966,1814,N/A,n/e,n/e,791,833,791
01.09.2022 09:00 - 01.09.2022 10:00,3685,3685,3469,N/A,n/e,n/e,759,865,759
01.09.2022 10:00 - 01.09.2022 11:00,5114,5114,4786,N/A,n/e,n/e,829,988,829
01.09.2022 11:00 - 01.09.2022 12:00,6039,6039,5728,N/A,n/e,n/e,960,1193,960
01.09.2022 12:00 - 01.09.2022 13:00,6698,6698,6455,N/A,n/e,n/e,1159,1359,1159
01.09.2022 13:00 - 01.09.2022 14:00,6826,6826,6514,N/A,n/e,n/e,1420,1587,1420
01.09.2022 14:00 - 01.09.2022 15:00,6470,6470,6181,N/A,n/e,n/e,1678,1894,1678
01.09.2022 15:00 - 01.09.2022 16:00,5727,5727,5562,N/A,n/e,n/e,1717,1989,1717
01.09.2022 16:00 - 01.09.2022 17:00,4734,4734,4428,N/A,n/e,n/e,1774,2079,1774
01.09.2022 17:00 - 01.09.2022 18:00,3144,3144,2917,N/A,n/e,n/e,1700,2147,1700
01.09.2022 18:00 - 01.09.2022 19:00,1430,1430,1306,N/A,n/e,n/e,1452,1914,1452
01.09.2022 19:00 - 01.09.2022 20:00,213,213,188,N/A,n/e,n/e,1227,1716,1227
01.09.2022 20:00 - 01.09.2022 21:00,0,0,0,N/A,n/e,n/e,979,1561,979
01.09.2022 21:00 - 01.09.2022 22:00,0,0,0,N/A,n/e,n/e,794,1540,794
01.09.2022 22:00 - 01.09.2022 23:00,0,0,0,N/A,n/e,n/e,770,1606,770
01.09.2022 23:00 - 02.09.2022 00:00,0,0,0,N/A,n/e,n/e,813,1731,813
02.09.2022 00:00 - 02.09.2022 01:00,0,0,0,N/A,n/e,n/e,2043,2043,2043
02.09.2022 01:00 - 02.09.2022 02:00,0,0,0,N/A,n/e,n/e,2036,2036,2036
02.09.2022 02:00 - 02.09.2022 03:00,0,0,0,N/A,n/e,n/e,2084,2084,2084
02.09.2022 03:00 - 02.09.2022 04:00,0,0,0,N/A,n/e,n/e,2106,2106,2106
02.09.2022 04:00 - 02.09.2022 05:00,0,0,0,N/A,n/e,n/e,2113,2070,2113
